Song Name,Artist Names,Artist Genre,Is Lofi?,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Courage to Change,Sia,"['australian dance', 'australian pop', 'dance pop', 'pop', 'pop dance']",False,0.307,0.606,11,-5.567,0,0.0347,0.0927,0.0,0.35700000000000004,0.11,78.828,292656,4
Head Up High,FITZ,[],False,0.609,0.877,5,-1.331,1,0.0345,0.0211,0.00014,0.49200000000000005,0.419,130.07299999999998,132706,4
Matter To You,Sasha Sloan,"['electropop', 'pop']",False,0.639,0.439,3,-8.809,1,0.0478,0.8029999999999999,0.000967,0.122,0.27399999999999997,147.939,217440,4
Supernova (tigers blud),Kat Cunning,[],False,0.5710000000000001,0.71,11,-6.849,0,0.0711,0.0605,0.0,0.111,0.294,137.829,196393,4
When I Hurt You,Lev,[],False,0.562,0.457,2,-10.086,1,0.0534,0.183,0.0,0.18899999999999997,0.617,152.028,186316,4
heart won't let me,LANY,"['la pop', 'pop']",False,0.607,0.655,0,-8.055,1,0.0341,0.261,0.0,0.114,0.255,136.028,199507,4
Anything She Says,Mitchell Tenpenny,"['contemporary country', 'heartland rock']",False,0.612,0.621,7,-5.657,1,0.0734,0.16899999999999998,0.0,0.13699999999999998,0.883,185.857,169155,4
survivin',Bastille,"['metropopolis', 'modern rock', 'pop', 'pop rock']",False,0.787,0.78,7,-5.023,1,0.129,0.25,0.0,0.0908,0.68,95.035,173206,4
Grand Canyon,Mat Kearney,"['acoustic pop', 'indiecoustica', 'neo mellow', 'pop rock', 'stomp and holler']",False,0.536,0.593,7,-6.985,1,0.04,0.312,0.000301,0.16399999999999998,0.49700000000000005,161.856,175093,4
Lie,Sasha Sloan,"['electropop', 'pop']",False,0.718,0.483,8,-6.596,1,0.0381,0.387,0.00020800000000000001,0.124,0.29,103.99700000000001,209132,4
Right With You,Patrick Droney,"['electropop', 'indie cafe pop', 'indiecoustica', 'nashville singer-songwriter', 'neo mellow']",False,0.606,0.833,0,-6.209,1,0.0562,0.0303,0.00439,0.0611,0.36700000000000005,111.96600000000001,196750,4
Feeling Things,Ingrid Andress,"['contemporary country', 'country pop']",False,0.379,0.32,1,-10.333,1,0.0539,0.7390000000000001,0.00331,0.18899999999999997,0.136,155.847,190200,4
Someone To You,BANNERS,"['indie poptimism', 'modern rock', 'pop', 'pop rock']",False,0.46799999999999997,0.9359999999999999,2,-3.6830000000000003,1,0.0455,0.005679999999999999,0.0,0.24,0.6629999999999999,75.05,219800,4
parachute,John K,"['electropop', 'pop', 'post-teen pop']",False,0.7879999999999999,0.591,1,-3.779,0,0.161,0.049,0.0,0.16699999999999998,0.68,74.96600000000001,156505,4
I Feel Like Dancing,The Night Game,"['hopebeat', 'modern alternative rock']",False,0.45899999999999996,0.754,1,-4.488,1,0.11900000000000001,0.0292,0.000502,0.105,0.74,92.76,215332,4
Everything I Did to Get to You (from Songland),Ben Platt,"['hollywood', 'show tunes']",False,0.629,0.517,10,-6.5120000000000005,1,0.0977,0.22699999999999998,0.0,0.14800000000000002,0.255,93.272,187535,3
Love Somebody,Lauv,"['pop', 'post-teen pop']",False,0.465,0.46799999999999997,7,-7.7989999999999995,1,0.134,0.262,0.0,0.0639,0.373,83.366,142773,4
Glitter,Patrick Droney,"['electropop', 'indie cafe pop', 'indiecoustica', 'nashville singer-songwriter', 'neo mellow']",False,0.527,0.285,7,-9.835,1,0.0349,0.884,0.0,0.12300000000000001,0.268,129.856,215904,4
What Do You Think Of?,Lauren Alaina,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road']",False,0.498,0.33899999999999997,8,-6.671,1,0.0368,0.805,0.0,0.0966,0.36700000000000005,161.168,218579,3
Cold (feat. Sia),Leslie Odom Jr.,"['broadway', 'show tunes', 'vocal jazz']",False,0.614,0.43799999999999994,0,-6.919,1,0.0305,0.0192,0.0,0.0967,0.23399999999999999,135.939,199643,4
Crying Over You,The Band CAMINO,"['electropop', 'hopebeat', 'indie cafe pop', 'indie pop', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop', 'pop rock']",False,0.46299999999999997,0.41100000000000003,11,-8.25,1,0.0414,0.679,0.0,0.0453,0.163,147.3,178950,4
Wild Life,OneRepublic,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",False,0.498,0.764,2,-8.096,1,0.0382,0.0118,0.0104,0.156,0.0557,115.975,267117,4
Better Than We Found It,Maren Morris,"['contemporary country', 'texas country']",False,0.379,0.569,10,-5.193,1,0.028999999999999998,0.11199999999999999,3.19e-06,0.166,0.23,170.21900000000002,197216,3
Lose Somebody,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",False,0.58,0.586,1,-6.882999999999999,1,0.0357,0.344,0.0,0.0755,0.507,147.988,199549,4
Love Looks Better,Alicia Keys,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",False,0.562,0.6829999999999999,1,-6.178999999999999,1,0.0328,0.0211,0.0,0.17600000000000002,0.46399999999999997,97.061,203320,4
Long Run (feat. Nina Nesbitt),Deacon,['pop'],False,0.6829999999999999,0.57,2,-8.513,1,0.21600000000000003,0.10300000000000001,0.0,0.12,0.667,169.88299999999998,174480,4
as long as you care,Ruel,"['australian alternative pop', 'pop', 'post-teen pop']",False,0.55,0.591,1,-6.832999999999999,1,0.0377,0.00692,0.0,0.11,0.308,78.68,193189,4
the 1,Taylor Swift,"['dance pop', 'pop', 'pop dance', 'post-teen pop']",False,0.777,0.35700000000000004,0,-6.942,1,0.0522,0.757,7.28e-06,0.10800000000000001,0.172,139.88299999999998,210252,4
Ready,Sam Fischer,"['australian pop', 'pop', 'uk pop']",False,0.6829999999999999,0.332,11,-7.699,1,0.0442,0.726,0.0,0.386,0.608,104.714,161292,4
Be Like That - feat. Swae Lee & Khalid,Kane Brown,"['contemporary country', 'country road']",False,0.727,0.626,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,0.322,86.97,191406,4
I'll Wait,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",False,0.611,0.6509999999999999,1,-6.973,1,0.0587,0.14800000000000002,1.84e-05,0.105,0.35700000000000004,122.98299999999999,215361,4
Good Example (with Andy Grammer),R3HAB,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",False,0.456,0.496,1,-6.986000000000001,1,0.0743,0.42700000000000005,0.0,0.134,0.45,90.552,149053,4
Giants,Dermot Kennedy,"['folk-pop', 'irish pop', 'pop']",False,0.579,0.8390000000000001,8,-5.409,0,0.0703,0.0145,3.04e-05,0.201,0.589,158.141,177173,4
My Oasis (feat. Burna Boy),Sam Smith,"['pop', 'post-teen pop', 'uk pop']",False,0.691,0.474,10,-8.742,0,0.0583,0.569,0.0006259999999999999,0.099,0.381,143.783,179917,4
Nobody's Love,Maroon 5,"['pop', 'pop rock']",False,0.486,0.5670000000000001,1,-6.456,1,0.0379,0.31,0.0,0.0949,0.154,93.68,211254,4
CWJBHN,Jake Scott,"['contemporary country', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'pop', 'pop rock']",False,0.745,0.43700000000000006,10,-10.64,1,0.0533,0.27,0.0,0.336,0.28600000000000003,109.96700000000001,193113,4
Funny,Zedd,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'post-teen pop', 'tropical house']",False,0.664,0.66,5,-4.646,1,0.0243,0.512,0.0,0.26,0.355,99.946,221466,4
Forget (About Everyone Else),James Hersey,['tropical house'],False,0.7440000000000001,0.531,3,-7.218,1,0.0529,0.0227,5.03e-06,0.0982,0.41,154.049,177760,4
City That Never Sleeps,Jamie Miller,['pop soul'],False,0.598,0.596,11,-4.95,1,0.114,0.504,0.0,0.0829,0.785,81.46300000000001,164725,3
Coffee,Quinn XCII,"['indie pop rap', 'pop', 'pop rap']",False,0.831,0.452,5,-5.111000000000001,0,0.047,0.0803,0.0,0.359,0.534,93.04,180053,4
Save Us,Lennon Stella,"['canadian pop', 'dance pop', 'electropop', 'pop', 'pop dance', 'post-teen pop']",False,0.652,0.799,2,-6.4079999999999995,1,0.0339,0.0632,0.0565,0.0823,0.733,89.98,181160,4
PARADISE TO ME,Niko Moon,['contemporary country'],False,0.728,0.6509999999999999,11,-5.867000000000001,0,0.0338,0.0126,1.04e-05,0.0667,0.337,77.507,216173,4
Say You Will,Kygo,"['edm', 'pop', 'pop dance', 'tropical house']",False,0.593,0.43,0,-8.977,1,0.0431,0.304,0.0,0.0896,0.0955,122.09,207898,4
I Do,Astrid S,"['dance pop', 'electropop', 'norwegian pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",False,0.665,0.524,10,-9.404,1,0.0458,0.502,0.0,0.124,0.215,110.01899999999999,155822,4
Surrender,Natalie Taylor,[],False,0.39,0.44799999999999995,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,183103,5
hopeless,Clinton Kane,"['indie cafe pop', 'pop']",False,0.461,0.578,7,-6.108,1,0.162,0.275,0.0,0.126,0.353,108.398,199140,4
"Hey Stupid, I Love You",JP Saxe,"['canadian contemporary r&b', 'pop']",False,0.758,0.594,5,-9.63,0,0.426,0.218,5.32e-06,0.0798,0.8690000000000001,91.86399999999999,181000,4
Losing Me,Gabrielle Aplin,"['acoustic pop', 'indie cafe pop', 'indiecoustica', 'neo mellow', 'neo-singer-songwriter', 'pop', 'pop rock', 'uk pop', 'viral pop']",False,0.66,0.449,7,-6.5729999999999995,1,0.0442,0.209,0.0,0.111,0.237,133.984,180640,4
House With No Mirrors,Sasha Sloan,"['electropop', 'pop']",False,0.72,0.408,2,-11.725,1,0.0498,0.8320000000000001,2.61e-06,0.0992,0.341,121.97200000000001,227613,4
Hold You Tonight (with Chris Lane),Gryffin,"['dance pop', 'edm', 'pop', 'pop dance', 'pop edm', 'tropical house']",False,0.467,0.795,11,-3.6,1,0.0687,0.102,0.0,0.264,0.47200000000000003,163.83700000000002,219354,4
Belong,X Ambassadors,"['modern alternative rock', 'modern rock', 'pop', 'pop rock', 'rock', 'stomp pop']",False,0.494,0.574,8,-4.874,1,0.0339,0.131,0.0,0.0556,0.391,81.01,218885,4
Up All Night,Khalid,"['alternative r&b', 'pop']",False,0.665,0.7120000000000001,1,-7.5360000000000005,1,0.0527,0.00103,0.0034200000000000003,0.102,0.669,93.98899999999999,157220,4
Black And White,Niall Horan,"['dance pop', 'pop', 'pop rock', 'post-teen pop']",False,0.44299999999999995,0.5820000000000001,2,-6.02,1,0.0482,0.0301,0.0,0.127,0.239,147.589,193090,4
It Would Be You,Ben Rector,"['acoustic pop', 'indie cafe pop', 'indiecoustica', 'lds youth', 'neo mellow', 'piano rock', 'pop rock']",False,0.655,0.5870000000000001,1,-8.736,1,0.045,0.26,6.07e-06,0.0953,0.521,91.494,219067,4
The Stranger,Ingrid Andress,"['contemporary country', 'country pop']",False,0.26899999999999996,0.484,6,-6.985,0,0.0309,0.21899999999999997,0.0005679999999999999,0.091,0.152,78.792,191907,4
Too Close,JP Cooper,"['neo mellow', 'pop', 'pop dance', 'pop rock', 'tropical house', 'uk pop']",False,0.642,0.7340000000000001,11,-4.979,1,0.10300000000000001,0.11699999999999999,0.0,0.10400000000000001,0.3,140.085,184998,4
This is Us,Jimmie Allen,"['contemporary country', 'country pop']",False,0.5489999999999999,0.883,9,-4.092,1,0.0344,0.14800000000000002,0.0,0.0609,0.48700000000000004,145.06,205827,4
Lay Your Head On Me (feat. Marcus Mumford),Major Lazer,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",False,0.6579999999999999,0.765,11,-7.002000000000001,0,0.0469,0.0471,1.0199999999999999e-05,0.0936,0.222,119.97399999999999,199895,4
Didn't I,OneRepublic,"['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",False,0.606,0.613,4,-6.757999999999999,1,0.0306,0.0182,0.0,0.125,0.258,123.943,207617,4
positions,Ariana Grande,"['dance pop', 'pop', 'post-teen pop']",False,0.736,0.802,0,-4.7589999999999995,1,0.0864,0.46799999999999997,0.0,0.094,0.675,144.005,172325,4
Pretty Please,Jackson Wang,"['hong kong hip hop', 'k-pop']",False,0.6859999999999999,0.867,6,-4.396,0,0.0449,0.0397,4.18e-05,0.396,0.691,126.068,145792,4
Levitating (feat. DaBaby),Dua Lipa,"['dance pop', 'pop', 'pop dance', 'uk pop']",False,0.7020000000000001,0.825,6,-3.787,0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064,4
Come & Go (with Marshmello),Juice WRLD,"['chicago rap', 'melodic rap']",False,0.625,0.8140000000000001,0,-5.181,1,0.0657,0.0172,0.0,0.158,0.535,144.991,205485,4
OUT WEST (feat. Young Thug),JACKBOYS,"['rap', 'trap']",False,0.802,0.591,8,-4.895,1,0.225,0.0104,0.0,0.196,0.309,139.864,157712,4
Rain,Papa Khan,['dubstep'],False,0.516,0.7340000000000001,9,-5.59,0,0.0496,0.0076,0.000136,0.08800000000000001,0.0386,75.012,174283,4
Ransom,Lil Tecca,"['melodic rap', 'rap', 'trap']",False,0.745,0.642,7,-6.257000000000001,0,0.287,0.0204,0.0,0.0658,0.226,179.97400000000002,131240,4
Wow.,Post Malone,"['dfw rap', 'melodic rap', 'rap']",False,0.8290000000000001,0.539,11,-7.359,0,0.20800000000000002,0.136,1.78e-06,0.10300000000000001,0.38799999999999996,99.96,149547,4
Good Things Fall Apart (with Jon Bellion) [Tiësto's Big Room Remix],ILLENIUM,"['edm', 'electropop', 'melodic dubstep', 'pop', 'pop dance', 'tropical house']",False,0.563,0.81,2,-2.923,1,0.0525,0.00512,0.0,0.11,0.47,129.97799999999998,247385,4
Kill Me Better,Don Diablo,"['big room', 'deep big room', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'pop edm', 'progressive electro house', 'tropical house']",False,0.47700000000000004,0.784,8,-3.5980000000000003,1,0.0549,0.10800000000000001,0.0,0.135,0.504,79.887,193569,4
Nobody,NOTD,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'post-teen pop', 'tropical house']",False,0.818,0.773,8,-5.7139999999999995,0,0.0579,0.0166,7.64e-06,0.377,0.878,122.016,143953,4
More Than You Know,Axwell /\ Ingrosso,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",False,0.6459999999999999,0.741,5,-4.973,0,0.034,0.0275,0.0,0.312,0.5710000000000001,123.07700000000001,203000,4
TKN (feat. Travis Scott),ROSALÍA,['r&b en espanol'],False,0.7759999999999999,0.509,0,-6.266,0,0.467,0.192,1.49e-06,0.115,0.485,94.634,129371,4
Physical,Dua Lipa,"['dance pop', 'pop', 'pop dance', 'uk pop']",False,0.647,0.8440000000000001,0,-3.7560000000000002,1,0.0457,0.0137,0.0006580000000000001,0.102,0.746,146.967,193829,4
Fire (with Elderbrook),Ytram,"['edm', 'pop dance', 'tropical house']",False,0.584,0.865,8,-5.9510000000000005,1,0.0321,0.00112,0.433,0.122,0.0743,126.00299999999999,163968,4
Enemies (feat. DaBaby),Post Malone,"['dfw rap', 'melodic rap', 'rap']",False,0.542,0.674,6,-4.169,1,0.21,0.0588,0.0,0.0955,0.667,76.388,196760,4
Panini - DaBaby Remix,Lil Nas X,"['country rap', 'lgbtq+ hip hop', 'pop rap']",False,0.7170000000000001,0.598,5,-5.6129999999999995,0,0.0809,0.22,0.0,0.122,0.496,153.905,151040,4
Lonely,Joel Corry,"['dance pop', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']",False,0.696,0.9209999999999999,5,-4.283,1,0.0424,0.0947,1.85e-05,0.159,0.721,123.988,190955,4
Wired (with Ella Eyre),Sonny Fodera,"['deep groove house', 'deep house', 'disco house', 'house', 'pop dance', 'tropical house', 'uk dance']",False,0.7,0.764,9,-4.836,0,0.0314,0.0247,0.0,0.162,0.424,125.02,202652,4
Too Much (feat. Usher),Marshmello,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']",False,0.7120000000000001,0.8909999999999999,6,-2.76,0,0.0401,0.00415,0.0,0.258,0.735,126.012,165704,4
Money Trees,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",False,0.716,0.531,7,-7.355,1,0.122,0.0703,0.0,0.22399999999999998,0.344,71.994,386907,4
damn Right Pt. 2,AUDREY NUNA,['modern indie pop'],False,0.75,0.95,1,-2.938,1,0.19399999999999998,0.077,0.000332,0.161,0.623,81.01899999999999,186667,4
"No Service In The Hills (feat. Trippie Redd, Blackbear, PRINCE$$ ROSIE) - NGHTMRE Remix",Cheat Codes,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop dance', 'pop edm', 'pop rap', 'post-teen pop', 'tropical house']",False,0.46799999999999997,0.903,4,-5.026,0,0.10099999999999999,0.00421,0.0,0.365,0.366,76.101,232105,4
Envy Me,Calboy,"['chicago rap', 'melodic rap', 'rap', 'southern hip hop', 'trap']",False,0.74,0.488,1,-7.664,0,0.27,0.23399999999999999,0.0,0.24100000000000002,0.584,149.042,120133,4
ily (i love you baby) (ARTY Remix) [feat. Emilee],Surf Mesa,['tropical house'],False,0.5539999999999999,0.866,11,-3.6489999999999996,0,0.0325,0.00262,0.000148,0.23800000000000002,0.319,125.087,187330,4
Savage Remix (feat. Beyoncé),Megan Thee Stallion,"['houston rap', 'pop', 'pop rap', 'trap queen']",False,0.8220000000000001,0.743,10,-4.772,0,0.28,0.016,0.0,0.127,0.636,84.459,242001,4
SICKO MODE,Travis Scott,['rap'],False,0.8340000000000001,0.73,8,-3.714,1,0.222,0.00513,0.0,0.124,0.446,155.00799999999998,312820,4
i miss u (with Au/Ra),Jax Jones,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",False,0.6679999999999999,0.726,9,-7.5120000000000005,1,0.0468,0.0387,0.0,0.134,0.45299999999999996,124.075,172143,4
The Box,Roddy Ricch,"['melodic rap', 'rap', 'trap']",False,0.8959999999999999,0.586,10,-6.687,0,0.0559,0.10400000000000001,0.0,0.79,0.642,116.971,196653,4
Never Letting Go,Audien,"['big room', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",False,0.534,0.765,1,-3.1510000000000002,1,0.0338,0.0915,0.00107,0.225,0.11699999999999999,127.978,172520,4
Sad Songs (feat. L Devine),Route 94,"['deep groove house', 'house', 'pop dance', 'uk dance']",False,0.7,0.816,7,-5.439,0,0.0361,0.091,0.11900000000000001,0.0729,0.632,123.986,191613,4
Thru Your Mind,Bassboy,"['bass house', 'bassline', 'birmingham grime']",False,0.897,0.8270000000000001,11,-5.465,0,0.165,0.0905,0.036000000000000004,0.11199999999999999,0.529,130.004,281625,4
Melanin,Michael Brun,"['big room', 'progressive electro house']",False,0.889,0.924,11,-3.659,0,0.109,0.0036899999999999997,0.18600000000000003,0.266,0.494,113.025,133836,4
WHATS POPPIN,Jack Harlow,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']",False,0.9229999999999999,0.604,11,-6.671,0,0.245,0.017,0.0,0.272,0.826,145.062,139741,4
Paradise (feat. Dermot Kennedy),MEDUZA,"['edm', 'electro house', 'pop dance', 'pop house', 'tropical house']",False,0.632,0.595,8,-7.644,0,0.0401,0.0689,0.0,0.209,0.435,124.11399999999999,167903,4
Believer,Imagine Dragons,"['modern rock', 'pop', 'rock']",False,0.7759999999999999,0.78,10,-4.374,0,0.128,0.0622,0.0,0.081,0.6659999999999999,124.949,204347,4
Like Gold,Loud Luxury,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",False,0.759,0.845,6,-6.794,0,0.0421,0.0699,8.65e-05,0.215,0.6940000000000001,124.0,176389,4
Futsal Shuffle 2020,Lil Uzi Vert,"['melodic rap', 'philly rap', 'rap', 'trap']",False,0.8809999999999999,0.457,7,-8.191,0,0.156,0.0327,0.0,0.231,0.29600000000000004,136.97,198913,4
Ride It,Regard,"['edm', 'pop dance', 'pop edm', 'tropical house']",False,0.88,0.7509999999999999,7,-4.258,0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606,4
Why Do You Lie To Me,Topic,"['edm', 'german dance', 'pop dance', 'pop edm', 'tropical house']",False,0.65,0.738,4,-6.46,0,0.158,0.0539,0.0,0.20600000000000002,0.336,119.82700000000001,171291,4
Praise (feat. Gunna),Tchami,"['bass house', 'deep groove house', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive house']",False,0.737,0.6809999999999999,10,-10.062999999999999,0,0.0536,0.0401,0.0011,0.31,0.799,124.023,210001,4
Higher Ground (feat. John Martin),Martin Garrix,"['big room', 'dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",False,0.442,0.619,1,-5.28,1,0.0321,0.0841,0.0,0.0889,0.382,128.31799999999998,206279,4
CÓMO SE SIENTE - Remix,Jhay Cortez,"['latin', 'reggaeton', 'trap latino']",False,0.807,0.606,3,-8.871,0,0.08800000000000001,0.0946,0.0,0.11900000000000001,0.304,92.988,227520,4
Ana Lahale,Elyanna,['palestinian pop'],False,0.5429999999999999,0.84,9,-4.7860000000000005,0,0.0411,0.0253,0.0,0.542,0.379,81.947,179988,4
Busy,Nina Las Vegas,['australian alternative pop'],False,0.772,0.7829999999999999,7,-5.815,1,0.0556,0.0089,0.159,0.319,0.428,127.96600000000001,143000,4
Wolves (feat. Post Malone),Big Sean,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",False,0.7240000000000001,0.675,2,-5.267,1,0.0867,0.0978,9.41e-06,0.35100000000000003,0.325,160.048,199758,4
Head & Heart (feat. MNEK),Joel Corry,"['dance pop', 'house', 'pop', 'pop dance', 'tropical house', 'uk dance']",False,0.732,0.8740000000000001,8,-3.158,1,0.0662,0.168,1.17e-05,0.0489,0.905,122.961,166028,4
